   2    0.006 1.2085258303654484e-16   52.878 2.3678975447083417e-16   51.907
   4    0.010 6.1540998788259900e-16   50.529 9.9865862107639813e-16   49.831
   8    0.019 1.0835313223912790e-15   49.713 3.1435899890130958e-15   48.177
  16    0.037 2.0908144329366204e-15   48.765 7.5760795206769593e-15   46.907
  32    0.112 4.0331537310984555e-15   47.817 1.4956026868351291e-14   45.926
  64    0.685 6.6896697057707011e-15   47.087 3.6085771957378165e-14   44.656
 128    7.404 2.2531176346852165e-14   45.335 2.9504057617174562e-13   41.624
 256   97.091 6.3580624055578627e-14   43.838 1.0097850290310961e-12   39.849
 512 1423.822 1.1810326750859995e-13   42.945 3.1341097252168826e-12   38.215
