   2    0.006 2.5438405815340448e-16   51.804 3.3306690738754696e-16   51.415
   4    0.010 1.0677783095173620e-15   49.734 2.2204460492503131e-15   48.678
   8    0.019 1.4269173145378699e-15   49.316 3.5527136788005009e-15   48.000
  16    0.039 2.4787493817902224e-15   48.519 9.5479180117763462e-15   46.574
  32    0.126 5.1420248911397941e-15   47.467 1.6320278461989801e-14   45.800
  64    0.924 1.0875064480127435e-14   46.386 6.5392136150421720e-14   43.798
 128    6.542 2.8552606513940898e-14   44.993 3.2696068075210860e-13   41.476
 256   82.750 1.0857486724853516e-01    3.203 1.2990351915359497e+00   -0.377
 512 1214.468 3.3397328853607178e-01    1.582 1.3800755739212036e+00   -0.465
